course_id,course_credit,prereqdescription,career,equivalent_course_description,term,session,subject,catalogue,title,location_description,course_name,
48393,3,"Prerequisite: COEN 212, 244.",UGRD,,Winter 2025,13W,COEN,433,BIOLOGICAL COMPUTING AND SYNTHETIC BIOLOGY,Sir George Williams Campus,"Prerequisite: COEN 212, 244. Introduction to the cell and the genome. Foundations of synthetic biology and ethics. Synthetic genomes and metabolic engineering. Model organisms, such as E. coli bacteria and synthetic cells, self-replicating cells man-made from cloned genes, a cellular membrane and the basic elements of RNA and protein synthesis. Designing computational devices for implementation in biological cells. Introduction to modelling and computer simulation of gene regulatory networks. Methods of building and testing gene regulatory networks within and without cells. Expandingfunctionality via inter-cellular signaling. Basic interfacing to electronic sensors and actuators. Landmark and interesting applications of synthetic biology in computer engineering and other disciplines. Lectures: three hours per week.",
48393,3,"Prerequisite: COEN 212, 244.",UGRD,,Winter 2026,13W,COEN,433,BIOLOGICAL COMPUTING AND SYNTHETIC BIOLOGY,Sir George Williams Campus,"Prerequisite: COEN 212, 244. Introduction to the cell and the genome. Foundations of synthetic biology and ethics. Synthetic genomes and metabolic engineering. Model organisms, such as E. coli bacteria and synthetic cells, self-replicating cells man-made from cloned genes, a cellular membrane and the basic elements of RNA and protein synthesis. Designing computational devices for implementation in biological cells. Introduction to modelling and computer simulation of gene regulatory networks. Methods of building and testing gene regulatory networks within and without cells. Expandingfunctionality via inter-cellular signaling. Basic interfacing to electronic sensors and actuators. Landmark and interesting applications of synthetic biology in computer engineering and other disciplines. Lectures: three hours per week.",
48394,3,Prerequisite: ELEC 273 or 275; ENGR 290.,UGRD,,Fall 2024,13W,COEN,434,MICROFLUIDIC DEVICES FOR SYNTHETIC BIOLOGY,Sir George Williams Campus,"Prerequisite: ELEC 273 or 275; ENGR 290. Introduction to microfluidic components (pumps, valves, automation) programming microfluidics, paradigms, and applications for chemical and biological analysis. Introduction to synthetic biology; biological parts and their properties, network structure and pathway engineering, synthetic networks, manipulating DNA and measuring responses, basic behaviour of genetic circuits, building complex genetic networks; integration of microfluidics and synthetic biology; economic implications. Lectures: three hours per week.",
48394,3,Prerequisite: ELEC 273 or 275; ENGR 290.,UGRD,,Fall 2025,13W,COEN,434,MICROFLUIDIC DEVICES FOR SYNTHETIC BIOLOGY,Sir George Williams Campus,"Prerequisite: ELEC 273 or 275; ENGR 290. Introduction to microfluidic components (pumps, valves, automation) programming microfluidics, paradigms, and applications for chemical and biological analysis. Introduction to synthetic biology; biological parts and their properties, network structure and pathway engineering, synthetic networks, manipulating DNA and measuring responses, basic behaviour of genetic circuits, building complex genetic networks; integration of microfluidics and synthetic biology; economic implications. Lectures: three hours per week.",
48395,3.5,Prerequisite: COEN 366 or 445 or ELEC 366 or 463.,UGRD,,Fall 2024,13W,COEN,446,INTERNET OF THINGS,Sir George Williams Campus,"Prerequisite: COEN 445 or ELEC 463. From internet and devices to internet of things (IoT), business models and applications including health monitoring and smart cities. Devices and their connection including wireless sensor networks (WSN). Constraints and requirements. Network access protocols, routing protocols (RPL), transport layer and message queuing telemetry transport (MQTT). Constrained application protocol (CoAP) and efficient XML interchange (EXI). Protocol stack and contrast with internet stack. Security threats. Introduction to IoT analytics. Platforms and tools.",
48395,3.5,Prerequisite: COEN 366 or 445 or ELEC 366 or 463.,UGRD,,Fall 2025,13W,COEN,446,INTERNET OF THINGS,Sir George Williams Campus,"Prerequisite: COEN 445 or ELEC 463. From internet and devices to internet of things (IoT), business models and applications including health monitoring and smart cities. Devices and their connection including wireless sensor networks (WSN). Constraints and requirements. Network access protocols, routing protocols (RPL), transport layer and message queuing telemetry transport (MQTT). Constrained application protocol (CoAP) and efficient XML interchange (EXI). Protocol stack and contrast with internet stack. Security threats. Introduction to IoT analytics. Platforms and tools.",
48395,3.5,Prerequisite: COEN 366 or 445 or ELEC 366 or 463.,UGRD,,Winter 2024,13W,COEN,446,INTERNET OF THINGS,Sir George Williams Campus,"Prerequisite: COEN 445 or ELEC 463. From internet and devices to internet of things (IoT), business models and applications including health monitoring and smart cities. Devices and their connection including wireless sensor networks (WSN). Constraints and requirements. Network access protocols, routing protocols (RPL), transport layer and message queuing telemetry transport (MQTT). Constrained application protocol (CoAP) and efficient XML interchange (EXI). Protocol stack and contrast with internet stack. Security threats. Introduction to IoT analytics. Platforms and tools.",
48395,3.5,Prerequisite: COEN 366 or 445 or ELEC 366 or 463.,UGRD,,Winter 2025,13W,COEN,446,INTERNET OF THINGS,Sir George Williams Campus,"Prerequisite: COEN 445 or ELEC 463. From internet and devices to internet of things (IoT), business models and applications including health monitoring and smart cities. Devices and their connection including wireless sensor networks (WSN). Constraints and requirements. Network access protocols, routing protocols (RPL), transport layer and message queuing telemetry transport (MQTT). Constrained application protocol (CoAP) and efficient XML interchange (EXI). Protocol stack and contrast with internet stack. Security threats. Introduction to IoT analytics. Platforms and tools.",
48395,3.5,Prerequisite: COEN 366 or 445 or ELEC 366 or 463.,UGRD,,Winter 2026,13W,COEN,446,INTERNET OF THINGS,Sir George Williams Campus,"Prerequisite: COEN 445 or ELEC 463. From internet and devices to internet of things (IoT), business models and applications including health monitoring and smart cities. Devices and their connection including wireless sensor networks (WSN). Constraints and requirements. Network access protocols, routing protocols (RPL), transport layer and message queuing telemetry transport (MQTT). Constrained application protocol (CoAP) and efficient XML interchange (EXI). Protocol stack and contrast with internet stack. Security threats. Introduction to IoT analytics. Platforms and tools.",
50087,3.5,Prerequisite: SOEN 341.NOTE: Students who have received credit for COEN 345 may not take this course forcredit.,UGRD,,Summer 2024,6H2,COEN,448,Software Testing and Validation,Sir George Williams Campus,"Prerequisite: SOEN 341. This course starts with an overview of the three phases and deliverables of a project, and then discusses validation vs.verification, reviews and walkthrough. Topics also include acceptance testing, integration testing, module testing. The course covers writing stubs, performance testing, the role of formal methods, code inspection, defect tracking and causality analysis. It concludes with software metrics and quality management. Lectures: three hours per week. Tutorial: one hour per week. Laboratory: 15 hours total.NOTE: Students who have received credit for COEN 345 may not take this course for credit.",
